"dataset_openml_id","dataset_name","attr_name","type_converted","distinct_values_cnt","distinct_values_pct","missing_values_cnt","missing_values_pct","mean","sd","min_val","max_val","range_val","co_of_var"
1478,"har","V315",0,6126,0.594815,0,0,-0.824203168560056,0.249922836605303,-1,1,2,0.30322964790579
1478,"har","V316",0,6200,0.602,0,0,-0.883133275949123,0.189547410497942,-1,1,2,0.214630583695571
1478,"har","V317",0,7558,0.733858,0,0,-0.787763229342654,0.274178686263827,-1,1,2,0.348047073094049
1478,"har","V318",0,6510,0.6321,0,0,-0.847368641227305,0.238813414545893,-1,1,2,0.281829422198115
1478,"har","V319",0,6396,0.621031,0,0,-0.860289579376639,0.219065931808187,-1,1,2,0.254642084548927
1478,"har","V320",0,6505,0.631615,0,0,-0.902754373725605,0.164341035020551,-1,1,2,0.182044019728564
1478,"har","V321",0,6722,0.652685,0,0,-0.897368810758326,0.172672987673365,-1,1,2,0.192421427626225
1478,"har","V322",0,6896,0.66958,0,0,-0.882704599087291,0.188237920202586,-1,1,2,0.213251319181097
1478,"har","V323",0,6757,0.656083,0,0,-0.902469622973103,0.16989607059566,-1,1,2,0.188256830225435
1478,"har","V324",0,5842,0.56724,0,0,-0.95146268210506,0.131031970472534,-1,1,2,0.137716352871174
1478,"har","V325",0,7522,0.730362,0,0,-0.758868807651232,0.308334007377779,-1,1,2,0.406307393674673
1478,"har","V326",0,6590,0.639868,0,0,-0.836897919215457,0.250317585558939,-1,1,2,0.299101694258718
1478,"har","V327",0,6850,0.665113,0,0,-0.880006013205168,0.190630750301931,-1,1,2,0.216624372380836
1478,"har","V328",0,6598,0.640645,0,0,-0.919977991649674,0.151736875379574,-1,1,2,0.164935331884934
1478,"har","V329",0,7493,0.727546,0,0,-0.754992954849985,0.310965221731984,-1,1,2,0.411878309240345
1478,"har","V330",0,6626,0.643363,0,0,-0.890747007476455,0.17361583381606,-1,1,2,0.194910375627222
1478,"har","V331",0,7503,0.728517,0,0,-0.857233740460235,0.215748029774962,-1,1,2,0.251679349040939
1478,"har","V332",0,6569,0.637829,0,0,-0.899391174191669,0.174639067504096,-1,1,2,0.194174762345264
1478,"har","V333",0,6202,0.602194,0,0,-0.925811182056514,0.144046883269673,-1,1,2,0.155589915159267
1478,"har","V334",0,5934,0.576172,0,0,-0.961894268375573,0.0803364622531858,-1,1,2,0.0835190154411216
1478,"har","V335",0,6115,0.593747,0,0,-0.963850559083406,0.076903194684408,-1,1,2,0.0797874670089321
1478,"har","V336",0,6649,0.645597,0,0,-0.937673876784153,0.117720783523167,-1,1,2,0.12554555100426
1478,"har","V337",0,6729,0.653364,0,0,-0.941636662297308,0.110637406747724,-1,1,2,0.117494795155705
1478,"har","V338",0,5990,0.58161,0,0,-0.957863707156035,0.115216811338207,-1,1,2,0.120285183035375
1478,"har","V339",0,7422,0.720652,0,0,-0.853460607437615,0.212244696877218,-1,1,2,0.24868716262658
1478,"har","V340",0,6108,0.593067,0,0,-0.93891486076318,0.115957818810886,-1,1,2,0.123501952793282
1478,"har","V341",0,6285,0.610253,0,0,-0.954521837848336,0.0896102418282318,-1,1,2,0.0938797189074578
1478,"har","V342",0,6684,0.648995,0,0,-0.94601453432372,0.106678353563069,-1,1,2,0.112766083070099
1478,"har","V343",0,7447,0.72308,0,0,-0.843297385377215,0.222605242871036,-1,1,2,0.263970038009145
1478,"har","V344",0,6033,0.585785,0,0,-0.959808399359162,0.0804755792997361,-1,1,2,0.0838454626501159
1478,"har","V345",0,9656,0.937567,0,0,-0.656713525002429,0.389994624130962,-1,1,2,0.593858066391307
1478,"har","V346",0,9885,0.959802,0,0,-0.628961186328771,0.407300105598081,-1,1,2,0.647575898880948
1478,"har","V347",0,9755,0.947179,0,0,-0.743608250898144,0.297708217350046,-1,1,2,0.400356258810293
1478,"har","V348",0,9600,0.932129,0,0,-0.654979826002523,0.393291807751112,-1,1,2,0.600464002305923
1478,"har","V349",0,9867,0.958054,0,0,-0.612243592970192,0.433524950937887,-1,1,2,0.708092262484473
1478,"har","V350",0,9663,0.938246,0,0,-0.780928431886587,0.259543593100754,-1,1,2,0.332352597886264
1478,"har","V351",0,9746,0.946305,0,0,-0.594990836100593,0.45987667859791,-1,1,2,0.772913884878994
1478,"har","V352",0,9844,0.955821,0,0,-0.624021165452955,0.417987789879495,-1,1,2,0.669829507427192
1478,"har","V353",0,9694,0.941256,0,0,-0.764487266433634,0.276595857676046,-1,1,2,0.361805709291115
1478,"har","V354",0,9488,0.921255,0,0,-0.711609036896785,0.338391514815367,-1,1,2,0.475530097665762
1478,"har","V355",0,9810,0.95252,0,0,-0.6821047294883,0.364272703995939,-1,1,2,0.534042190660676
1478,"har","V356",0,9627,0.934751,0,0,-0.80115928090106,0.243237579540729,-1,1,2,0.303607017155392
1478,"har","V357",0,9370,0.909797,0,0,-0.882722043499368,0.186986002312435,-1,1,2,0.211828857894121
1478,"har","V358",0,9757,0.947374,0,0,-0.86023376988057,0.2135108295113,-1,1,2,0.248200939078389
1478,"har","V359",0,9826,0.954073,0,0,-0.88444154345082,0.178537994745029,-1,1,2,0.20186522904434
1478,"har","V360",0,9782,0.949801,0,0,-0.620250103310999,0.421120867999062,-1,1,2,0.678953321814939
1478,"har","V361",0,5985,0.581124,0,0,-0.850154123604234,0.215064754643723,-1,1,2,0.252971489136528
1478,"har","V362",0,6638,0.644529,0,0,-0.827338560248571,0.242949053503441,-1,1,2,0.293651311780328
1478,"har","V363",0,6174,0.599476,0,0,-0.93073812671133,0.1179071402802,-1,1,2,0.126681326246743
1478,"har","V364",0,9761,0.947762,0,0,-0.634120704534422,0.422059260695742,-1,1,2,0.665581895808973
1478,"har","V365",0,9788,0.950384,0,0,-0.719893564909216,0.312254343268769,-1,1,2,0.433750707728783
1478,"har","V366",0,9754,0.947082,0,0,-0.771494743081857,0.266964476934209,-1,1,2,0.346035380445728
1478,"har","V367",0,4621,0.448684,0,0,-0.266934400815613,0.749480059261811,-1,1,2,1
1478,"har","V368",0,4685,0.454899,0,0,-0.265555345858821,0.734307329043738,-1,1,2,1
1478,"har","V369",0,4642,0.450723,0,0,-0.365422517720166,0.638714649293269,-1,1,2,1
1478,"har","V370",0,49,0.00475774,0,0,-0.414055733566366,0.321560408826187,-1,1,2,0.77661141425698
1478,"har","V371",0,49,0.00475774,0,0,-0.396892902223517,0.26538615069277,-1,1,2,0.668659351694108
1478,"har","V372",0,51,0.00495194,0,0,-0.324540246625886,0.293475980123875,-1,1,2,0.904282236718024
1478,"har","V373",0,10248,0.995048,0,0,-0.0477062984755801,0.295541576966831,-1,1,2,1
1478,"har","V374",0,10236,0.993883,0,0,-0.213392905816099,0.272186283092932,-1,1,2,1
1478,"har","V375",0,10245,0.994757,0,0,-0.123828015923876,0.273353754974637,-1,1,2,1
1478,"har","V376",0,10243,0.994563,0,0,-0.315459912321585,0.256424719650817,-1,1,2,0.812859921768484
1478,"har","V377",0,10207,0.991067,0,0,-0.713192265948151,0.209276177161044,-1,1,2,0.293435847741313
1478,"har","V378",0,10205,0.990873,0,0,-0.39977100514613,0.187970292369817,-1,1,2,0.470194911462145
1478,"har","V379",0,10139,0.984465,0,0,-0.82309937353141,0.140864048182977,-1,1,2,0.171138568091258
1478,"har","V380",0,10215,0.991844,0,0,-0.487741794057676,0.198982496883587,-1,1,2,0.407966877778076
1478,"har","V381",0,10127,0.983299,0,0,-0.815881300708807,0.150041336002302,-1,1,2,0.183900937393652
1478,"har","V382",0,5386,0.522963,0,0,-0.867790169919408,0.210159726613225,-1,1,2,0.242178044760224
1478,"har","V383",0,5745,0.557821,0,0,-0.886610583357609,0.173441846582829,-1,1,2,0.19562347871599
1478,"har","V384",0,6000,0.582581,0,0,-0.873657342557532,0.203859623228253,-1,1,2,0.233340479496775
1478,"har","V385",0,6032,0.585688,0,0,-0.897512749587339,0.179703936732337,-1,1,2,0.200224383235739
1478,"har","V386",0,5849,0.567919,0,0,-0.92178101466162,0.132048072436254,-1,1,2,0.143253191740695
1478,"har","V387",0,5946,0.577338,0,0,-0.902980550247595,0.163867483396002,-1,1,2,0.181473990055566
1478,"har","V388",0,5637,0.547335,0,0,-0.945086718613457,0.100975676458914,-1,1,2,0.10684276317739
1478,"har","V389",0,4606,0.447228,0,0,-0.984548955238376,0.0535892336147806,-1,1,2,0.0544302376531452
1478,"har","V390",0,5649,0.5485,0,0,-0.868241279153314,0.193510475490025,-1,1,2,0.222876382563533
1478,"har","V391",0,6149,0.597048,0,0,-0.854673660161181,0.229737319556419,-1,1,2,0.268801216493666
1478,"har","V392",0,5924,0.575201,0,0,-0.907546668511506,0.149855374456581,-1,1,2,0.16512139778152
1478,"har","V393",0,5666,0.550151,0,0,-0.943050611321486,0.104611519895756,-1,1,2,0.110928850095505
1478,"har","V394",0,5876,0.570541,0,0,-0.846111270317509,0.219708654036351,-1,1,2,0.259668747768723
1478,"har","V395",0,6201,0.602097,0,0,-0.862219089523255,0.223505754817155,-1,1,2,0.259221533752794
1478,"har","V396",0,6697,0.650257,0,0,-0.834576484221769,0.235633271001704,-1,1,2,0.282338737619032
1478,"har","V397",0,6236,0.605496,0,0,-0.868761997475482,0.206656029515039,-1,1,2,0.237874158993553
1478,"har","V398",0,6399,0.621322,0,0,-0.836442779784444,0.256768366631403,-1,1,2,0.306976607171592
1478,"har","V399",0,6269,0.6087,0,0,-0.908162327993011,0.15680277621114,-1,1,2,0.172659414928238
1478,"har","V400",0,6331,0.61472,0,0,-0.915844735605401,0.143971842527866,-1,1,2,0.157201146581572
1478,"har","V401",0,6746,0.655015,0,0,-0.877044709292166,0.198954151368895,-1,1,2,0.226846076672037
1478,"har","V402",0,6303,0.612001,0,0,-0.923283025924845,0.129201378539766,-1,1,2,0.139936915238256
1478,"har","V403",0,5210,0.505874,0,0,-0.971320006020003,0.0906650045124819,-1,1,2,0.0933420540610329
1478,"har","V404",0,6502,0.631323,0,0,-0.842036573356637,0.232146251303157,-1,1,2,0.275696161721035
1478,"har","V405",0,6497,0.630838,0,0,-0.837360475580151,0.25029545857681,-1,1,2,0.298910046361332
1478,"har","V406",0,6680,0.648607,0,0,-0.87907394708224,0.193081212890685,-1,1,2,0.219641605272851
1478,"har","V407",0,6247,0.606564,0,0,-0.929346913680941,0.118941823999116,-1,1,2,0.127984310539121
1478,"har","V408",0,6589,0.639771,0,0,-0.813082997378386,0.265377633892533,-1,1,2,0.326384433997743
1478,"har","V409",0,6455,0.62676,0,0,-0.895721795028643,0.16543149993268,-1,1,2,0.184690716303704
1478,"har","V410",0,6446,0.625886,0,0,-0.900659275754928,0.165459794530858,-1,1,2,0.183709643574337
1478,"har","V411",0,6408,0.622196,0,0,-0.899306864549958,0.177107220594258,-1,1,2,0.196937472152943
1478,"har","V412",0,6026,0.585105,0,0,-0.931416933877077,0.132398743569772,-1,1,2,0.142147666371766
1478,"har","V413",0,5760,0.559278,0,0,-0.963375401980775,0.0787331237378715,-1,1,2,0.0817263172549248
1478,"har","V414",0,5858,0.568793,0,0,-0.96735941246723,0.073038081764459,-1,1,2,0.0755025286601357
1478,"har","V415",0,6369,0.61841,0,0,-0.942387526458882,0.112439433107735,-1,1,2,0.119313371570438
1478,"har","V416",0,6662,0.646859,0,0,-0.932343825322848,0.131178085243849,-1,1,2,0.140697113748166
1478,"har","V417",0,5270,0.5117,0,0,-0.971368064666471,0.0972187121245416,-1,1,2,0.100084319899813
1478,"har","V418",0,6596,0.640451,0,0,-0.87860278260025,0.198387281255531,-1,1,2,0.225798603401185
1478,"har","V419",0,5866,0.56957,0,0,-0.947071071560347,0.101312772222719,-1,1,2,0.106974835643328
1478,"har","V420",0,6013,0.583843,0,0,-0.957632645499564,0.0865245001622507,-1,1,2,0.0903524964075487
1478,"har","V421",0,6633,0.644043,0,0,-0.932524738421202,0.130528201931427,-1,1,2,0.139972910694483
1478,"har","V422",0,6382,0.619672,0,0,-0.899216856782211,0.167874641050144,-1,1,2,0.18668982880378
1478,"har","V423",0,5863,0.569279,0,0,-0.961144857364793,0.0793404956986291,-1,1,2,0.0825479063750702
1478,"har","V424",0,9971,0.968152,0,0,-0.672094311098164,0.351498427418576,-1,1,2,0.522989737622161
1478,"har","V425",0,9947,0.965822,0,0,-0.706216647247307,0.335665294008233,-1,1,2,0.475300738543321
1478,"har","V426",0,9958,0.96689,0,0,-0.644192760462181,0.382019385344815,-1,1,2,0.593020301983419
1478,"har","V427",0,9927,0.96388,0,0,-0.738594817943491,0.285773041923525,-1,1,2,0.386914496258204
1478,"har","V428",0,10015,0.972425,0,0,-0.674226937081268,0.369664685931464,-1,1,2,0.548279319025348
1478,"har","V429",0,9974,0.968444,0,0,-0.690446312845907,0.337310154739761,-1,1,2,0.488539294748962
1478,"har","V430",0,9975,0.968541,0,0,-0.687956749004757,0.334022754494253,-1,1,2,0.485528712346339
1478,"har","V431",0,9956,0.966696,0,0,-0.712145130303911,0.326288514700109,-1,1,2,0.458176993446355
1478,"har","V432",0,9966,0.967667,0,0,-0.640920504612097,0.385639084953436,-1,1,2,0.601695658320115
1478,"har","V433",0,9957,0.966793,0,0,-0.735454561705019,0.304433558664185,-1,1,2,0.413939316602253
1478,"har","V434",0,10034,0.974269,0,0,-0.733671658510534,0.325768167231542,-1,1,2,0.444024467147745
1478,"har","V435",0,9906,0.961841,0,0,-0.764204238761043,0.273909681340155,-1,1,2,0.35842470827462
1478,"har","V436",0,9054,0.879114,0,0,-0.931548462083701,0.11267549249077,-1,1,2,0.120955051805609
1478,"har","V437",0,9529,0.925235,0,0,-0.900716102922614,0.157581007520158,-1,1,2,0.17495080526355
1478,"har","V438",0,9541,0.926401,0,0,-0.908750962423537,0.139114519490825,-1,1,2,0.153083215581772
1478,"har","V439",0,10010,0.971939,0,0,-0.660284334498493,0.361762902527338,-1,1,2,0.547889573666939
1478,"har","V440",0,6552,0.636178,0,0,-0.915446558597922,0.129549070470618,-1,1,2,0.141514618471047
1478,"har","V441",0,6780,0.658316,0,0,-0.885434277988155,0.191278364354294,-1,1,2,0.216027738150039
1478,"har","V442",0,6940,0.673852,0,0,-0.869633125449072,0.198728314872689,-1,1,2,0.228519716024004
1478,"har","V443",0,9899,0.961161,0,0,-0.707326731430234,0.335876247253906,-1,1,2,0.474853037965575
1478,"har","V444",0,9823,0.953782,0,0,-0.753796317797843,0.30488215943448,-1,1,2,0.404462256230131
1478,"har","V445",0,9830,0.954462,0,0,-0.696860739877657,0.351986599157845,-1,1,2,0.505103213620043
1478,"har","V446",0,6074,0.589766,0,0,-0.0931789518399842,0.609627856180716,-1,1,2,1
1478,"har","V447",0,5998,0.582387,0,0,-0.046737073405185,0.609899011543575,-1,1,2,1
1478,"har","V448",0,5857,0.568696,0,0,-0.149125887756093,0.60271777688949,-1,1,2,1
1478,"har","V449",0,28,0.00271871,0,0,-0.878855482085639,0.193081497950254,-1,1,2,0.219696527911558
1478,"har","V450",0,30,0.0029129,0,0,-0.801152028740654,0.289129830872661,-1,1,2,0.36089259029544
1478,"har","V451",0,26,0.00252452,0,0,-0.807862006893873,0.233728555198367,-1,1,2,0.289317424515387
1478,"har","V452",0,10233,0.993592,0,0,-0.10104270637926,0.255888863827205,-1,1,2,1
1478,"har","V453",0,10251,0.995339,0,0,-0.174277578211477,0.273333257574267,-1,1,2,1
1478,"har","V454",0,10254,0.995631,0,0,-0.0513928917370619,0.266192794837543,-1,1,2,1
1478,"har","V455",0,10251,0.995339,0,0,-0.176754697834741,0.322408332749213,-1,1,2,1
1478,"har","V456",0,10241,0.994368,0,0,-0.494010006505487,0.339031815440677,-1,1,2,0.686285320086752
1478,"har","V457",0,10246,0.994854,0,0,-0.178470804544131,0.347340882519589,-1,1,2,1
1478,"har","V458",0,10239,0.994174,0,0,-0.533052,0.377172842488103,-1,1,2,0.707572324066138
1478,"har","V459",0,10252,0.995436,0,0,-0.213647981939994,0.330705911144174,-1,1,2,1
1478,"har","V460",0,10238,0.994077,0,0,-0.53309435721915,0.345792336916852,-1,1,2,0.648651279523299
1478,"har","V461",0,6486,0.62977,0,0,-0.929211084862608,0.117050164625458,-1,1,2,0.125967249565006
1478,"har","V462",0,6196,0.601612,0,0,-0.907558749587337,0.156586992653701,-1,1,2,0.172536480668497
1478,"har","V463",0,6042,0.586659,0,0,-0.920128067190992,0.137934698262393,-1,1,2,0.149908152115701
1478,"har","V464",0,5857,0.568696,0,0,-0.958904078745509,0.083276885462227,-1,1,2,0.0868458976326124
1478,"har","V465",0,6092,0.591514,0,0,-0.949987463151764,0.105145652348921,-1,1,2,0.110681094674745
1478,"har","V466",0,6135,0.595689,0,0,-0.952219399164968,0.091787599262793,-1,1,2,0.0963933305111034
1478,"har","V467",0,6000,0.582581,0,0,-0.964051242742014,0.080628970330262,-1,1,2,0.0836355649528878
1478,"har","V468",0,5246,0.50937,0,0,-0.975361348189143,0.0715991864621078,-1,1,2,0.0734078570932084
1478,"har","V469",0,6542,0.635207,0,0,-0.919865703951838,0.125095412224218,-1,1,2,0.13599312561257
1478,"har","V470",0,6107,0.59297,0,0,-0.918990186814253,0.138346131705135,-1,1,2,0.150541467896107
1478,"har","V471",0,6145,0.59666,0,0,-0.945868209437809,0.106487825185368,-1,1,2,0.112582095605752
1478,"har","V472",0,5903,0.573162,0,0,-0.969055799689289,0.0750122993649914,-1,1,2,0.0774076161445428
1478,"har","V473",0,6523,0.633362,0,0,-0.916880716380229,0.127866827642729,-1,1,2,0.139458519912532
1478,"har","V474",0,5987,0.581319,0,0,-0.954693118263909,0.0880037806939818,-1,1,2,0.0921801770751369
1478,"har","V475",0,7004,0.680066,0,0,-0.878465048839694,0.2182697569123,-1,1,2,0.248467206749544
1478,"har","V476",0,5729,0.556268,0,0,-0.95739729235848,0.100732068198296,-1,1,2,0.105214490371233
1478,"har","V477",0,5456,0.52976,0,0,-0.959814578308574,0.112328503304666,-1,1,2,0.11703146195447
1478,"har","V478",0,5467,0.530828,0,0,-0.96747640916594,0.0848003708174307,-1,1,2,0.0876510993074621
1478,"har","V479",0,5374,0.521798,0,0,-0.977649299932031,0.0583891775601153,-1,1,2,0.0597240519316842
1478,"har","V480",0,5833,0.566366,0,0,-0.958081732692492,0.0949813090364867,-1,1,2,0.099136958565697
1478,"har","V481",0,5997,0.58229,0,0,-0.952407067676474,0.111425295284313,-1,1,2,0.11699335196677
1478,"har","V482",0,5184,0.50335,0,0,-0.976085144577143,0.0762033353903684,-1,1,2,0.0780703771732752
1478,"har","V483",0,6817,0.661909,0,0,-0.890460320516556,0.185505854816594,-1,1,2,0.208325795706408
1478,"har","V484",0,5586,0.542383,0,0,-0.952559775415088,0.12421762039222,-1,1,2,0.130404016207898
1478,"har","V485",0,5552,0.539081,0,0,-0.973402669385376,0.064707165491323,-1,1,2,0.0664752291384
1478,"har","V486",0,5985,0.581124,0,0,-0.956190293232351,0.105094402399436,-1,1,2,0.109909505611241
1478,"har","V487",0,6802,0.660452,0,0,-0.878993885717062,0.202496432902214,-1,1,2,0.23037297095306
1478,"har","V488",0,5542,0.53811,0,0,-0.966813383241092,0.0828893556041006,-1,1,2,0.0857345968114621
1478,"har","V489",0,6780,0.658316,0,0,-0.899208179434897,0.169896427833196,-1,1,2,0.188940038267853
1478,"har","V490",0,6058,0.588212,0,0,-0.932863457131762,0.132583830125979,-1,1,2,0.142125655273955
1478,"har","V491",0,5891,0.571997,0,0,-0.931869943101272,0.135874537346508,-1,1,2,0.145808477194056
1478,"har","V492",0,5676,0.551121,0,0,-0.965562918438686,0.0759293537605528,-1,1,2,0.0786373961868073
1478,"har","V493",0,5790,0.562191,0,0,-0.971109660355376,0.0660096366247057,-1,1,2,0.0679734115718194
1478,"har","V494",0,6159,0.598019,0,0,-0.960489373337218,0.079838394192178,-1,1,2,0.0831226210392935
1478,"har","V495",0,6405,0.621905,0,0,-0.951314365375279,0.104517016580056,-1,1,2,0.109865908036431
1478,"har","V496",0,5619,0.545587,0,0,-0.969396898728033,0.0918926067079122,-1,1,2,0.0947935843703301
1478,"har","V497",0,6874,0.667443,0,0,-0.88162022400233,0.187208473712097,-1,1,2,0.212345938325029
1478,"har","V498",0,6075,0.589863,0,0,-0.918364594038255,0.157757265595301,-1,1,2,0.171780648578368
1478,"har","V499",0,5905,0.573357,0,0,-0.968150664627633,0.0680138338867521,-1,1,2,0.0702512908080391
1478,"har","V500",0,6288,0.610545,0,0,-0.959176244004273,0.0959527568813388,-1,1,2,0.100036627763804
1478,"har","V501",0,6921,0.672007,0,0,-0.873024353335274,0.195166587547659,-1,1,2,0.223552283280588
1478,"har","V502",0,5786,0.561802,0,0,-0.966367704631515,0.0713996025189061,-1,1,2,0.0738845081191237
1478,"har","V503",0,9971,0.968152,0,0,-0.585962697931839,0.445326574708552,-1,1,2,0.759991337810984
1478,"har","V504",0,10032,0.974075,0,0,-0.659531220118454,0.355428823530518,-1,1,2,0.538911294398894
1478,"har","V505",0,10036,0.974464,0,0,-0.596119716962812,0.429161381124506,-1,1,2,0.719924821998931
1478,"har","V506",0,9955,0.966599,0,0,-0.756505653849887,0.257907110031183,-1,1,2,0.340918945838255
1478,"har","V507",0,9685,0.940383,0,0,-0.890588109233906,0.160813837464309,-1,1,2,0.180570384667097
1478,"har","V508",0,9971,0.968152,0,0,-0.585962697931839,0.445326574708552,-1,1,2,0.759991337810984
1478,"har","V509",0,7211,0.700165,0,0,-0.821867381687544,0.246763953831651,-1,1,2,0.300247898054999
1478,"har","V510",0,9872,0.95854,0,0,-0.694915908146422,0.344473574623688,-1,1,2,0.495705409223567
1478,"har","V511",0,5275,0.512186,0,0,-0.190127930672881,0.678203822779323,-1,1,2,1
1478,"har","V512",0,30,0.0029129,0,0,-0.752577091659384,0.262741769805225,-1,1,2,0.349122731368153
1478,"har","V513",0,10248,0.995048,0,0,0.0768760079619381,0.26295808741026,-1,1,2,1
1478,"har","V514",0,10258,0.996019,0,0,-0.352429114962617,0.322068017733755,-1,1,2,0.913851904000378
1478,"har","V515",0,10201,0.990485,0,0,-0.632129028255168,0.319530516143809,-1,1,2,0.50548306099119
1478,"har","V516",0,9767,0.948345,0,0,-0.620789922516751,0.425064065041868,-1,1,2,0.684714828034919
1478,"har","V517",0,9733,0.945043,0,0,-0.640076806583163,0.40602202305247,-1,1,2,0.63433328450047
1478,"har","V518",0,9841,0.95553,0,0,-0.614293257597825,0.431194584150414,-1,1,2,0.701936052231124
1478,"har","V519",0,9624,0.93446,0,0,-0.682695734925721,0.36969416637373,-1,1,2,0.54152113080647
1478,"har","V520",0,9845,0.955918,0,0,-0.803308389843673,0.269887908822542,-1,1,2,0.335970484355409
1478,"har","V521",0,9767,0.948345,0,0,-0.620789922516751,0.425064065041868,-1,1,2,0.684714828034919
1478,"har","V522",0,6434,0.624721,0,0,-0.840996485192738,0.227999949273806,-1,1,2,0.271106899122835
1478,"har","V523",0,9797,0.951257,0,0,-0.676629005631615,0.365550211296362,-1,1,2,0.54025205578518
1478,"har","V524",0,4733,0.459559,0,0,-0.338469350325274,0.666857203590658,-1,1,2,1
1478,"har","V525",0,58,0.00563161,0,0,-0.87779990698126,0.189654934302436,-1,1,2,0.216057136477329
1478,"har","V526",0,10258,0.996019,0,0,0.17321974648024,0.252536983332228,-1,1,2,1
1478,"har","V527",0,10252,0.995436,0,0,-0.298597803864453,0.364723427573802,-1,1,2,1
1478,"har","V528",0,10221,0.992426,0,0,-0.6016590424313,0.353928109089942,-1,1,2,0.588253618959538
1478,"har","V529",0,10068,0.977571,0,0,-0.697411074667447,0.323701243339339,-1,1,2,0.464146978872815
1478,"har","V530",0,10082,0.97893,0,0,-0.699976380328189,0.310443111677937,-1,1,2,0.443505124462034
1478,"har","V531",0,10070,0.977765,0,0,-0.681013665501505,0.331222376467788,-1,1,2,0.486366710752967
1478,"har","V532",0,10089,0.97961,0,0,-0.734623491989511,0.281107013630723,-1,1,2,0.382654538952229
1478,"har","V533",0,9592,0.931353,0,0,-0.88870128060977,0.163586791199647,-1,1,2,0.184073990629792
1478,"har","V534",0,10068,0.977571,0,0,-0.697411074667447,0.323701243339339,-1,1,2,0.464146978872815
1478,"har","V535",0,7357,0.714341,0,0,-0.881301218759103,0.180431530112843,-1,1,2,0.204733099503591
1478,"har","V536",0,10010,0.971939,0,0,-0.722124974366443,0.310562393065597,-1,1,2,0.43006737627108
1478,"har","V537",0,5985,0.581124,0,0,-0.0762786784153801,0.602929506303187,-1,1,2,1
1478,"har","V538",0,27,0.00262161,0,0,-0.886999311680746,0.159981280405116,-1,1,2,0.180362350114988
1478,"har","V539",0,10238,0.994077,0,0,-0.041563616079231,0.280141790977104,-1,1,2,1
1478,"har","V540",0,10233,0.993592,0,0,-0.264279028352267,0.322579317253274,-1,1,2,1
1478,"har","V541",0,10224,0.992718,0,0,-0.575866324497526,0.320005966836566,-1,1,2,0.555694877827399
1478,"har","V542",0,9747,0.946403,0,0,-0.779767637246335,0.267591646903323,-1,1,2,0.343168444189726
1478,"har","V543",0,9716,0.943393,0,0,-0.792190212447811,0.259160060752154,-1,1,2,0.327143729725425
1478,"har","V544",0,9771,0.948733,0,0,-0.77340365986989,0.279727317799166,-1,1,2,0.361683467914058
1478,"har","V545",0,9667,0.938635,0,0,-0.80993437654141,0.242697443729599,-1,1,2,0.29965075042989
1478,"har","V546",0,9589,0.931061,0,0,-0.871201221672006,0.189626580637187,-1,1,2,0.217661059144587
1478,"har","V547",0,9747,0.946403,0,0,-0.779767637246335,0.267591646903323,-1,1,2,0.343168444189726
1478,"har","V548",0,6066,0.588989,0,0,-0.937898383629477,0.128284288382296,-1,1,2,0.136778451292198
1478,"har","V549",0,9752,0.946888,0,0,-0.772714638314399,0.278403167011423,-1,1,2,0.360292342356464
1478,"har","V550",0,5114,0.496553,0,0,-0.274338767550248,0.624272184438604,-1,1,2,1
1478,"har","V551",0,53,0.00514613,0,0,-0.900033523157588,0.139691009383417,-1,1,2,0.155206451525649
1478,"har","V552",0,10240,0.994271,0,0,0.126707820176716,0.245443028376577,-1,1,2,1
1478,"har","V553",0,10240,0.994271,0,0,-0.298591859889311,0.320198714157189,-1,1,2,1
1478,"har","V554",0,10226,0.992912,0,0,-0.617700073113895,0.308795517441176,-1,1,2,0.499911738531134
1478,"har","V555",0,10238,0.994077,0,0,0.00770514399456258,0.336591048380428,-1,1,2,1
1478,"har","V556",0,10250,0.995242,0,0,0.00264770667055054,0.447363758058263,-1,1,2,1
1478,"har","V557",0,10270,0.997184,0,0,0.0176831280706865,0.616188504028018,-1,1,2,1
1478,"har","V558",0,10270,0.997184,0,0,-0.00921913156617147,0.484769843687053,-1,1,2,1
1478,"har","V559",0,10220,0.992329,0,0,-0.496522169919411,0.511157755881443,-1,1,2,1
1478,"har","V560",0,10195,0.989902,0,0,0.0632551757452178,0.305467974510257,-1,1,2,1
1478,"har","V561",0,10227,0.993009,0,0,-0.0542842844936404,0.268898165271771,-1,1,2,1
1483,"ldpa","V3",0,164859,0.999994,0,0,82429.6849629984,47590.8659171416,1,164859,164858,0.577351059130027
1483,"ldpa","V4",0,164834,0.999842,0,0,82416.6067087224,47583.9582097762,1,164834,164833,0.577358861399717
1483,"ldpa","V5",0,163802,0.993582,0,0,81955.8637571278,47231.4306157973,1,163802,163801,0.576303249707249
1483,"ldpa","V6",0,163689,0.992897,0,0,81869.9906405432,47224.7783095143,1,163689,163688,0.576826477443469
1483,"ldpa","V7",0,164482,0.997707,0,0,82270.7156011161,47463.9533290326,1,164482,164481,0.576924036484115
1487,"ozone-level-8hr","V1",0,69,0.0272297,0,0,1.64017897434886,1.19456790127257,0,7.5,7.5,0.7283155801621
1487,"ozone-level-8hr","V2",0,71,0.0280189,0,0,1.5863514175217,1.19131982912672,0,7.7,7.7,0.750981034825102
